25-Oct-2018 12:34:58 .06 8 12 0 0 100 0 2233  0 17 13 29 14 1 2 2 3 2 2 3 3 2 2 2 3 1 3 3 2 4 1 1 3 3 2 1 4 2 1 1 2 2 2 3 127 127 127 127 127 127 84 75 33 41 35 25 13 17 26 11 13 17 8 10 11 11 13 15 14 7 17 7 8 12 8 4 5 6 13 44 46 55 127 127 127 121 60 46 44 51 42 40 31 38 30 42 30 36 22 21 36 15 32 22 27 21 15 16 27 15 7 9 15 9 11 6 11 15 8 14 21 20 38 46 20 27 30 15 29 26 28 36 32 35 30 15 21 21 20 29 34 24 23 21 29 14 21 16 42 34 37 111 127 54 31 31 20 21 14 14 16 12 23 28 31 30 20 23 12 18 23 7 22 11 14 28 28 26 16 17 18 29 10 21 25 21 22 26 16 26 15 8 17 25 8 25 27 12 23 14 14 17 17 21 36 13 31 27 25 23 31 28 22 31 25 26 25 20 16 44 22 16 31 42 33 24 13 16 19 23 45 28 21 51 29 26 40 41 19 30 40 30 40 35 30 36 37 41 21 39 36 35 23 23 37 41 16 35 61 61 0 0 
25-Oct-2018 12:34:59 .06 8 12 0 0 100 0 2233  0 17 13 34 17 3 5 6 7 4 1 5 2 1 2 3 6 5 4 4 3 1 2 3 8 6 5 2 5 5 4 3 2 1 4 4 3 127 127 127 127 127 88 62 30 44 25 17 16 12 14 18 14 19 11 8 10 14 15 13 13 15 10 8 7 8 7 9 7 4 10 7 10 35 31 127 127 127 127 127 62 84 35 54 84 41 29 23 31 19 22 16 25 41 27 30 16 8 24 19 23 16 12 15 15 11 11 19 19 13 11 18 15 19 46 46 46 46 41 25 31 27 33 35 49 38 19 20 44 32 38 30 19 36 17 38 35 22 27 36 21 27 23 30 25 28 21 15 12 30 21 19 20 11 17 14 24 28 31 20 14 33 18 26 26 23 24 12 20 14 15 32 21 25 16 127 127 65 113 127 49 45 42 27 18 26 26 23 24 35 20 16 21 25 36 23 21 36 23 21 26 32 24 37 22 38 14 33 34 32 23 31 50 26 54 38 41 36 16 17 28 43 39 22 22 34 32 38 47 37 23 48 26 43 36 45 35 44 51 29 47 39 35 31 25 37 32 33 47 42 51 44 0 0 
25-Oct-2018 12:35:00 .06 8 12 0 0 100 0 2233  0 17 13 29 10 25 32 6 4 2 10 3 2 2 4 3 2 3 6 2 1 6 10 1 5 3 16 6 3 4 2 4 2 4 1 2 6 127 127 127 127 127 127 78 34 24 31 11 31 14 19 16 9 12 9 16 20 12 10 11 14 9 10 7 10 7 9 7 5 4 13 8 15 26 85 119 127 127 127 91 67 79 74 70 55 32 39 32 26 31 30 35 41 28 19 24 25 18 15 11 12 7 12 5 13 11 8 11 9 9 22 11 16 20 39 43 32 57 46 28 22 23 25 29 23 24 22 34 22 28 28 15 21 40 18 17 32 25 28 10 34 17 28 20 16 15 22 21 12 19 17 13 17 26 12 22 30 21 20 10 7 17 18 27 25 19 27 18 13 19 16 31 16 14 24 25 24 18 21 26 28 19 42 30 17 32 22 19 16 19 24 29 14 23 21 25 9 26 21 26 19 11 32 21 15 34 30 44 115 127 121 123 127 103 49 39 22 39 30 22 38 28 29 41 38 41 22 27 31 28 19 18 42 26 44 36 37 32 41 40 42 42 37 32 27 16 49 52 48 55 44 59 0 0 
25-Oct-2018 12:35:01 .06 8 12 0 0 100 0 2233  0 17 13 35 27 11 11 10 4 2 4 3 2 5 3 3 3 3 2 5 1 4 3 2 4 3 3 2 2 1 2 2 5 2 3 4 3 15 127 127 127 127 127 86 33 29 28 24 6 10 16 13 34 15 31 21 10 10 9 13 7 10 14 6 8 6 4 6 5 4 5 4 6 11 20 25 127 127 127 78 56 37 42 48 87 36 24 28 31 68 44 54 20 35 24 31 20 18 24 18 23 18 12 12 12 11 9 13 11 15 47 63 32 50 75 53 43 32 49 31 49 24 45 23 26 32 22 47 37 16 18 34 23 19 29 37 32 41 23 23 21 29 22 25 26 24 17 18 21 19 21 17 34 33 15 27 13 19 18 14 24 23 15 18 23 11 31 28 17 19 24 27 18 21 18 24 22 13 25 21 24 31 16 22 16 33 33 25 20 34 23 39 17 22 19 31 21 34 26 34 34 34 26 30 26 36 12 32 30 24 25 32 27 30 28 28 43 29 28 29 25 32 23 21 40 41 42 17 22 46 27 44 44 21 19 18 40 40 23 49 39 48 34 49 33 49 127 127 127 127 71 127 0 0 
25-Oct-2018 12:35:02 .06 8 12 0 0 100 0 2233  0 17 13 28 9 6 12 9 11 8 10 9 11 7 18 10 7 10 8 5 13 10 8 4 3 4 5 8 3 5 3 2 2 3 2 3 2 58 127 127 127 127 127 127 99 83 88 48 67 55 67 52 60 41 43 38 21 32 28 23 35 26 28 24 26 24 19 15 15 21 22 32 22 14 26 29 74 112 64 42 45 52 29 24 63 39 46 39 39 33 26 33 36 16 15 20 19 11 22 37 15 28 21 18 12 26 10 31 19 21 20 22 30 18 14 34 28 16 23 20 14 20 19 22 16 15 16 29 22 19 17 127 113 14 20 33 23 75 32 16 18 21 18 24 26 17 17 40 22 25 26 24 13 16 11 27 31 31 23 22 16 24 87 84 35 40 41 25 24 18 27 18 46 20 29 18 19 13 37 22 8 24 15 21 127 127 127 32 127 95 74 68 48 49 33 19 23 44 59 76 60 43 33 47 44 43 35 21 31 41 37 18 46 23 36 49 47 30 29 43 46 84 95 98 42 29 24 35 29 29 61 21 24 39 48 42 29 38 67 39 32 23 36 23 42 40 51 48 49 52 46 42 0 0 
25-Oct-2018 12:35:03 .06 8 12 0 0 100 0 2233  0 17 13 29 10 12 11 10 14 20 24 18 18 19 14 18 25 12 9 9 8 5 6 2 2 3 1 3 2 2 2 2 2 3 3 3 1 127 127 127 127 127 127 127 76 117 47 79 43 37 39 63 56 60 36 30 32 35 26 31 29 25 31 23 12 14 14 15 18 7 10 8 8 8 29 56 127 127 127 127 81 50 53 73 47 54 43 50 38 39 45 26 33 25 15 24 27 21 25 19 34 44 17 20 18 21 40 22 10 15 18 19 13 10 21 26 28 23 17 19 28 29 30 34 30 28 42 38 20 17 18 13 28 13 19 16 20 15 18 15 30 25 44 27 63 52 27 36 16 12 23 23 16 27 23 20 29 28 29 14 15 21 16 16 8 23 17 13 21 17 27 13 20 11 26 21 19 12 17 12 12 18 15 25 23 27 29 17 23 21 21 33 33 21 21 27 31 23 32 27 31 7 15 15 14 28 19 27 32 22 17 22 22 23 24 25 17 57 21 24 26 31 28 26 51 33 47 38 13 20 13 42 34 46 30 33 28 41 28 17 24 30 18 30 15 29 27 43 75 32 52 32 0 0 
25-Oct-2018 12:35:04 .06 8 12 0 0 100 0 2233  0 17 13 29 11 1 4 3 3 2 5 2 2 2 2 6 5 6 3 3 4 4 4 2 1 4 8 2 4 5 4 6 2 3 2 1 127 127 127 127 127 127 127 71 52 47 36 17 16 26 22 18 19 19 11 12 10 11 7 17 13 9 11 9 10 6 8 7 7 5 7 6 7 29 37 91 127 127 127 122 109 76 79 42 42 43 32 49 33 26 19 21 31 28 30 36 17 31 28 20 15 17 13 14 14 10 14 13 9 10 9 7 14 12 26 22 29 48 46 56 31 33 32 28 29 41 54 31 36 17 12 23 28 29 31 33 18 21 24 23 22 13 24 27 16 24 12 22 14 29 22 15 20 18 15 22 26 21 17 20 13 21 16 15 19 47 19 19 38 25 17 28 17 22 23 32 24 19 27 12 14 28 20 32 27 22 25 27 27 15 18 24 18 14 15 19 20 14 24 27 25 15 15 25 23 22 13 26 64 115 109 82 64 25 25 38 25 19 31 23 63 24 56 27 47 83 19 44 49 53 30 33 38 67 36 89 35 67 35 31 67 43 22 35 28 48 52 62 37 63 55 49 0 0 
25-Oct-2018 12:35:05 .06 8 12 0 0 100 0 2233  0 17 13 29 11 18 13 26 24 6 5 4 3 4 5 4 4 1 4 3 2 1 3 4 2 4 3 1 3 4 4 9 5 2 4 2 19 127 127 127 127 127 127 127 46 39 21 11 25 18 22 17 17 12 25 11 13 12 13 18 16 8 8 8 10 12 10 11 7 8 7 9 16 34 68 63 127 127 127 127 88 62 102 39 75 69 60 42 31 23 16 24 24 26 20 16 29 20 11 18 25 19 13 15 10 12 13 13 9 7 12 11 13 16 29 41 48 59 38 52 38 65 36 26 33 28 56 43 21 26 28 17 29 35 16 16 25 16 25 28 97 60 54 79 40 32 22 22 11 15 25 14 33 18 14 15 25 12 28 22 19 22 31 33 22 29 27 21 23 20 33 23 17 19 19 19 16 24 15 18 27 37 12 12 28 31 36 31 21 20 39 23 24 28 27 23 15 28 26 35 19 46 34 18 37 33 28 28 16 29 36 17 23 12 28 43 35 30 15 19 28 32 34 24 42 35 25 56 47 45 34 25 59 29 56 41 58 43 48 23 19 51 33 39 20 61 42 43 39 43 39 61 0 0 
25-Oct-2018 12:35:06 .06 8 12 0 0 100 0 2233  0 17 13 29 11 2 2 2 5 3 3 4 2 3 3 4 3 2 2 2 1 1 2 3 1 3 8 6 5 3 3 2 5 2 3 2 5 82 127 127 127 127 127 127 127 70 49 30 26 34 29 24 22 16 11 10 14 16 9 9 15 8 7 7 7 8 7 8 3 10 8 7 4 4 9 17 29 127 127 106 98 103 49 109 35 38 27 29 39 28 44 36 38 15 22 22 27 24 18 22 18 9 14 15 15 15 6 14 9 13 12 12 10 8 8 15 21 29 42 26 31 31 46 49 34 18 39 32 25 23 63 57 49 46 40 39 33 21 16 32 23 33 18 23 11 15 13 30 9 16 17 15 11 15 7 21 19 23 9 23 13 21 21 14 14 13 35 29 24 20 17 33 22 22 25 24 21 19 16 20 38 23 12 20 27 18 29 17 27 24 35 41 11 23 28 18 27 22 22 18 28 21 18 43 13 24 37 20 23 25 27 26 22 17 15 25 20 17 24 26 28 37 28 28 16 37 56 32 25 30 24 30 22 34 35 46 28 37 17 20 32 21 40 26 27 47 43 33 23 29 21 47 0 0 
25-Oct-2018 12:35:07 .06 8 12 0 0 100 0 2233  0 17 13 29 10 1 3 2 2 1 4 5 12 2 2 6 4 6 2 2 7 8 3 1 6 3 5 1 3 4 3 3 2 2 3 4 3 2 127 127 127 127 127 127 19 40 48 31 16 18 20 19 19 11 12 10 12 19 12 11 12 9 7 6 8 5 4 4 9 23 15 14 18 10 6 10 75 127 127 94 90 105 64 58 56 56 51 36 54 19 23 27 25 43 28 17 18 30 16 17 24 9 22 21 10 10 12 7 20 14 12 8 8 9 14 29 31 35 78 52 27 36 55 33 51 21 39 31 23 42 19 23 24 42 34 23 25 18 18 25 23 25 32 20 25 18 21 17 9 14 23 10 24 23 24 26 24 21 31 12 24 15 12 20 24 20 14 35 16 19 16 29 17 15 28 26 14 14 22 18 15 10 35 26 19 22 31 13 25 26 19 29 17 10 18 23 37 17 15 21 21 30 16 42 52 127 118 81 75 84 40 77 40 40 23 26 20 25 38 18 20 36 30 31 31 31 21 22 25 31 37 29 27 45 28 46 48 28 23 45 47 40 49 46 40 26 45 39 31 32 56 37 0 0 
25-Oct-2018 12:35:08 .06 8 12 0 0 100 0 2233  0 17 13 29 10 1 2 10 9 5 3 7 2 5 3 1 2 1 3 2 5 4 5 3 6 1 3 6 2 5 6 4 1 2 2 3 5 4 127 127 127 127 127 127 51 38 34 22 27 13 31 31 13 14 15 8 9 9 17 9 14 13 13 9 10 13 13 5 9 6 6 9 5 8 7 8 23 127 127 116 127 93 112 80 63 49 59 34 39 24 19 27 27 31 25 24 31 25 21 22 19 15 11 11 21 12 11 14 12 18 28 58 33 34 24 12 16 36 37 38 59 44 17 26 40 32 22 37 20 20 28 34 22 18 26 22 34 30 39 21 30 28 19 33 12 30 25 21 15 16 22 17 24 19 19 31 11 15 11 21 16 16 17 28 19 41 19 30 26 38 35 26 22 28 16 20 22 17 16 16 14 19 17 19 23 31 33 11 29 34 17 20 15 22 21 21 26 25 23 28 15 9 28 26 31 28 21 42 30 17 22 23 19 22 29 33 41 24 32 28 36 30 20 28 16 44 42 34 23 29 24 48 27 33 39 30 46 35 37 24 35 34 22 33 48 35 127 122 127 91 127 97 0 0 
25-Oct-2018 12:35:09 .06 8 12 0 0 100 0 2233  0 17 13 29 11 12 16 22 8 7 10 7 7 6 3 3 7 4 6 10 12 4 4 4 3 2 3 10 3 3 3 3 4 4 4 3 4 127 127 127 127 127 127 76 49 49 48 17 17 14 30 13 19 9 10 15 16 10 12 14 14 9 7 11 7 7 13 9 5 5 4 5 11 16 27 35 127 127 127 127 96 86 94 16 52 36 42 79 42 48 27 46 54 27 36 28 29 32 29 18 19 10 14 16 14 13 13 10 7 11 11 13 7 11 29 58 31 19 21 32 44 29 28 20 31 43 41 39 40 31 26 27 23 37 27 22 26 23 22 39 20 28 22 27 13 23 27 17 17 18 37 39 76 81 127 67 46 21 24 38 25 23 15 34 12 31 19 23 26 21 22 23 22 30 31 43 30 30 20 30 21 12 27 17 14 26 25 23 22 31 40 23 34 19 35 29 19 32 35 34 31 21 24 18 35 26 33 35 25 23 44 21 19 32 26 29 21 28 34 39 39 26 30 17 38 27 55 31 34 27 44 30 39 22 30 34 28 49 39 38 33 37 24 27 35 32 65 31 49 41 40 43 0 0 
25-Oct-2018 12:35:10 .06 8 12 0 0 100 0 2233  0 17 13 29 11 19 9 5 8 3 3 2 3 8 6 3 5 3 5 4 3 2 4 6 3 5 2 3 2 4 3 2 4 1 3 7 3 6 127 127 127 127 127 127 51 57 76 14 17 14 13 11 12 10 11 9 44 74 24 15 23 9 16 7 12 10 7 9 7 5 6 6 8 21 29 127 127 127 127 126 125 65 89 56 38 55 25 30 23 37 32 29 31 33 22 25 22 24 25 18 11 11 13 8 9 15 11 13 10 5 11 10 13 7 18 20 33 22 33 34 61 45 32 25 33 30 30 31 39 26 29 25 18 29 25 28 19 29 14 24 20 14 28 21 23 15 21 11 17 26 27 28 25 21 25 20 16 20 20 20 14 13 19 21 19 26 15 24 32 15 13 29 13 19 29 18 15 24 26 17 22 13 25 16 18 26 36 13 23 22 62 127 116 85 43 57 33 24 30 33 24 26 28 24 25 46 20 22 24 38 24 37 17 36 16 32 23 34 19 28 23 37 34 27 21 28 26 37 32 31 23 30 22 17 40 29 35 32 21 26 15 30 28 48 31 45 55 40 39 45 35 21 0 0 
25-Oct-2018 12:35:11 .06 8 12 0 0 100 0 2233  0 17 13 29 43 30 23 11 9 12 11 4 2 3 1 2 4 3 4 3 1 2 2 5 1 3 4 5 3 4 1 2 4 3 2 2 5 127 127 127 127 127 127 81 44 27 30 19 19 14 16 19 16 14 15 15 24 14 13 13 9 8 13 7 4 4 12 5 6 8 7 6 7 14 40 127 127 127 127 80 52 62 55 37 42 56 45 37 54 49 15 27 40 30 30 21 27 14 8 23 22 14 17 18 9 9 13 19 8 9 18 8 10 10 21 35 19 38 27 38 40 18 28 28 38 40 45 27 21 23 35 18 48 25 20 18 40 36 54 60 28 27 29 15 23 11 29 18 23 17 16 19 18 15 19 26 18 16 22 19 18 26 22 14 13 9 36 32 31 24 19 24 16 17 22 27 17 33 19 18 25 29 22 26 21 13 30 33 13 17 15 16 11 21 20 25 32 15 17 20 20 28 28 26 29 20 15 15 20 20 23 37 15 42 18 27 33 36 42 27 44 47 23 23 21 31 33 19 28 34 35 20 29 37 57 23 41 28 21 21 42 38 42 45 38 33 27 33 32 51 33 33 0 0 
25-Oct-2018 12:35:12 .06 8 12 0 0 100 0 2233  0 17 13 29 40 29 63 29 16 12 6 3 1 3 6 1 1 1 2 2 4 5 5 2 3 5 2 4 2 2 5 5 4 4 2 4 3 42 127 127 127 127 127 127 38 32 13 14 17 6 8 20 12 8 9 17 10 11 12 8 13 7 8 14 5 6 6 9 4 4 3 6 7 13 12 57 69 127 127 101 104 99 84 40 57 81 39 46 37 32 34 34 44 21 29 16 17 21 17 13 20 19 11 11 14 4 8 10 14 12 13 13 13 12 12 10 28 12 32 127 127 103 69 49 41 25 21 21 15 20 19 33 23 16 31 27 25 21 25 10 17 17 30 19 27 22 13 17 20 15 11 18 18 15 14 29 21 11 29 22 28 31 29 23 13 17 28 19 12 17 27 30 6 23 22 10 27 31 13 10 18 31 31 14 26 21 18 16 13 19 33 17 22 16 21 25 15 16 14 22 19 30 20 20 22 36 22 23 40 28 29 25 25 30 32 36 18 41 53 22 31 33 47 29 33 27 14 28 38 56 34 35 13 24 46 40 29 48 48 23 24 31 29 31 33 23 25 30 21 33 31 41 0 0 
25-Oct-2018 12:35:13 .06 8 12 0 0 100 0 2233  0 17 13 29 36 24 9 23 15 12 5 4 3 1 3 2 3 8 11 33 8 7 3 2 2 3 3 2 8 6 2 1 3 2 4 2 2 44 127 127 127 127 127 116 66 62 17 28 9 19 15 22 13 12 15 8 8 9 9 13 9 8 5 9 9 6 6 9 7 3 3 6 6 5 13 31 127 127 127 127 127 127 112 41 46 59 33 11 30 23 32 26 47 35 20 20 18 17 17 24 20 15 17 20 11 15 11 13 5 15 11 9 16 12 12 20 40 43 50 53 59 24 33 41 62 25 33 39 30 22 20 23 20 27 34 19 25 26 28 16 16 13 30 21 20 13 25 17 26 11 21 17 40 127 127 127 127 104 42 11 25 17 19 27 17 21 35 22 30 15 26 17 19 30 16 20 19 19 28 29 12 28 15 16 30 22 19 22 20 19 41 14 23 27 22 37 22 39 23 30 27 15 27 17 31 19 34 20 34 24 20 32 27 30 22 23 26 23 30 35 14 26 14 27 31 39 44 30 26 23 38 31 23 35 18 36 28 61 45 39 28 26 26 31 31 38 35 39 35 32 24 52 0 0 
25-Oct-2018 12:35:14 .06 8 12 0 0 100 0 2233  0 17 13 30 13 1 2 3 17 5 1 4 2 3 2 6 2 2 5 5 6 3 2 3 3 3 4 3 3 2 2 5 3 2 3 2 1 20 127 127 127 127 127 127 86 78 26 23 15 27 37 22 16 10 14 9 9 23 17 13 12 10 10 9 11 7 9 4 7 8 11 84 37 24 16 14 45 122 127 127 127 127 98 74 57 52 23 51 18 24 27 26 26 14 23 9 36 11 25 18 29 16 23 15 19 14 19 25 21 10 12 9 10 11 12 24 31 55 29 38 45 38 38 31 27 40 20 24 20 18 34 37 24 26 31 28 40 26 33 17 23 17 26 34 14 17 21 12 19 27 19 29 24 33 28 23 16 11 25 15 19 26 20 28 11 13 19 38 22 18 9 24 36 15 26 22 30 26 21 12 22 28 22 17 16 11 23 26 13 13 22 22 24 30 29 21 29 14 30 26 21 28 28 37 41 127 127 100 127 127 31 27 32 37 26 32 26 23 32 17 25 37 24 24 39 19 19 23 32 47 33 13 21 48 38 33 27 16 30 34 27 29 24 37 39 43 45 34 35 70 21 47 0 0 
25-Oct-2018 12:35:15 .06 8 12 0 0 100 0 2233  0 17 13 30 12 9 5 6 4 0 1 1 3 4 1 1 4 3 3 7 2 2 1 3 2 2 4 2 1 1 2 4 3 2 2 2 3 127 127 127 127 127 127 127 90 63 25 19 20 10 8 12 16 12 8 10 19 10 9 13 6 9 9 15 26 127 54 25 16 12 11 9 8 124 99 101 127 127 123 118 97 40 86 41 42 42 32 32 17 22 13 34 36 29 30 18 18 20 32 23 16 21 16 12 13 15 10 22 22 13 5 14 18 15 21 51 36 32 28 34 36 27 28 34 25 35 20 24 44 21 26 28 24 23 13 29 20 22 24 18 19 20 14 21 19 20 12 19 13 34 23 18 13 16 12 18 17 20 22 17 19 18 30 14 18 22 14 11 16 15 21 24 25 20 23 13 29 25 27 32 14 15 16 14 16 18 23 28 21 36 21 22 26 30 23 26 26 21 37 127 83 127 127 127 39 31 34 23 34 43 23 48 30 36 32 24 22 22 13 24 33 29 23 19 28 30 28 26 46 33 32 41 32 39 38 40 59 48 43 52 28 41 35 35 28 39 50 33 41 27 47 38 0 0 
25-Oct-2018 12:35:16 .06 8 12 0 0 100 0 2233  0 17 13 29 11 6 43 15 32 19 13 2 2 4 5 1 4 3 2 2 4 1 2 3 2 3 2 5 4 6 4 3 3 2 2 4 2 127 127 127 127 127 127 127 100 19 37 13 9 9 13 11 19 13 16 21 7 17 9 8 8 7 10 7 5 12 7 6 6 4 9 13 5 7 9 28 52 108 127 127 112 89 82 55 51 38 40 32 40 14 19 19 29 18 26 18 7 20 25 20 9 16 19 10 12 12 9 9 12 13 9 11 13 10 20 18 26 22 26 25 34 32 32 24 28 28 26 37 17 27 36 18 18 37 127 127 126 127 82 34 30 26 30 18 27 13 28 19 15 9 18 25 23 20 25 10 24 13 27 10 19 31 14 30 19 19 33 23 19 23 15 11 19 26 36 23 27 17 29 13 15 24 17 18 19 25 40 28 49 11 14 24 19 33 19 15 18 26 31 24 16 23 24 20 25 21 20 25 33 30 40 24 36 22 18 18 37 44 19 31 30 35 33 14 28 17 33 35 25 38 27 27 34 36 35 26 23 23 36 37 23 56 37 34 41 42 25 39 15 29 36 65 0 0 
25-Oct-2018 12:35:17 .06 8 12 0 0 100 0 2233  0 17 13 29 31 32 45 31 41 17 8 13 16 5 5 2 2 3 6 2 3 3 3 3 3 4 2 4 6 4 4 5 1 4 3 3 1 3 127 127 127 127 127 127 36 58 26 18 18 19 18 11 32 14 13 7 12 10 11 15 19 10 7 14 7 10 8 5 8 6 11 5 9 6 5 10 44 78 127 127 91 64 58 74 45 55 38 47 30 41 34 42 20 20 23 28 38 19 15 11 16 10 17 13 9 9 13 12 8 11 10 8 15 11 8 11 16 27 36 21 29 29 27 31 45 30 20 16 18 23 13 19 10 16 20 22 26 12 30 9 19 22 20 19 32 18 15 8 16 16 15 21 12 19 11 21 28 16 9 12 15 14 18 19 24 17 11 27 23 25 20 18 12 24 44 127 127 127 92 54 34 30 11 18 22 29 14 23 22 18 28 28 29 26 22 16 42 29 20 33 15 24 18 28 20 39 22 33 31 41 30 30 30 31 25 30 19 32 30 28 23 25 25 40 21 38 20 33 26 24 36 34 38 37 48 38 42 14 36 38 44 16 47 29 32 23 29 51 24 43 37 24 0 0 
25-Oct-2018 12:35:18 .06 8 12 0 0 100 0 2233  0 17 13 35 43 7 16 6 10 5 3 2 13 5 2 6 4 8 3 2 1 4 4 3 2 2 2 2 3 4 2 5 3 7 5 3 2 7 127 127 127 127 127 84 48 36 24 32 11 24 23 16 20 7 16 11 16 12 10 13 16 18 13 11 13 10 4 9 7 4 6 11 8 72 27 34 93 127 127 127 127 57 45 43 36 72 48 39 50 47 42 21 61 22 44 37 22 22 35 16 22 20 13 14 16 12 18 15 10 12 14 6 9 16 7 26 25 31 27 42 31 50 40 29 45 40 28 21 23 25 29 23 33 21 20 22 20 23 20 20 30 28 31 22 23 25 13 27 19 26 25 17 23 33 23 20 16 18 29 21 16 29 20 30 18 25 24 19 21 20 24 15 35 16 12 27 21 31 27 15 13 27 19 31 33 15 39 20 21 44 21 18 38 16 22 40 20 31 39 29 34 27 31 29 20 32 50 59 61 127 127 127 47 43 31 36 51 38 39 23 26 38 53 32 30 49 29 49 33 40 48 20 23 47 36 24 38 49 30 35 44 30 52 36 33 35 57 47 70 58 27 20 0 0 
25-Oct-2018 12:35:19 .06 8 12 0 0 100 0 2233  0 17 13 29 11 4 6 3 3 8 2 3 3 1 5 2 3 1 5 3 4 4 6 2 2 2 5 5 1 3 5 1 7 2 2 2 3 40 127 127 127 127 127 89 99 48 34 36 18 21 13 20 14 14 18 15 8 12 9 14 8 17 11 9 8 9 5 7 9 6 11 9 35 17 22 37 82 127 127 127 127 86 40 68 39 53 24 53 27 38 30 28 8 16 24 26 19 13 19 12 15 13 13 16 20 13 7 8 7 14 9 9 15 7 19 17 36 40 38 30 34 36 26 24 30 40 24 37 28 27 42 19 25 26 18 26 17 18 12 25 16 21 28 13 9 24 21 18 16 17 15 12 16 29 15 25 16 32 12 13 18 15 10 11 13 29 19 13 16 19 16 11 21 21 26 27 19 18 35 15 24 26 29 20 18 34 15 19 22 19 14 15 16 18 31 22 47 27 25 12 14 27 16 74 23 109 127 127 98 50 56 41 39 38 27 31 34 23 24 31 42 32 21 29 39 43 39 38 23 21 23 38 33 48 32 34 48 27 24 32 31 32 37 70 32 52 27 38 39 19 38 31 0 0 
25-Oct-2018 12:35:20 .06 8 12 0 0 100 0 2233  0 17 13 29 11 2 1 3 2 2 2 4 7 2 4 3 6 7 2 5 1 2 2 2 2 5 7 3 3 3 2 6 6 2 1 3 8 95 127 127 127 127 127 116 116 27 48 31 40 20 27 19 20 17 23 18 16 12 11 6 12 12 9 12 10 10 9 19 18 15 14 19 13 12 67 126 127 127 127 127 98 74 66 63 42 84 68 42 26 37 29 23 56 35 18 25 20 20 22 9 36 22 19 27 8 15 21 15 28 10 15 11 10 11 35 30 34 25 48 68 64 66 25 41 29 41 28 18 35 19 27 48 19 29 32 25 32 43 39 42 17 32 19 28 20 18 26 33 12 12 17 15 30 26 18 22 10 16 14 19 11 19 17 23 22 18 19 19 19 19 17 17 12 13 20 30 17 24 25 16 12 14 33 17 20 17 29 17 30 37 29 34 27 20 20 31 27 46 25 34 19 28 25 57 65 84 74 105 56 16 23 30 20 32 26 27 28 41 18 28 39 27 35 28 41 32 23 31 22 32 35 30 39 44 11 32 42 35 36 36 35 37 49 31 49 34 31 48 35 28 60 49 0 0 
25-Oct-2018 12:35:21 .06 8 12 0 0 100 0 2233  0 17 13 30 11 2 8 2 2 1 4 4 6 2 4 1 5 4 3 3 2 3 3 3 3 4 3 3 5 5 2 4 3 4 6 4 127 127 127 127 127 127 127 127 88 42 38 30 25 13 13 23 10 25 15 16 15 21 17 6 12 18 19 13 9 11 6 5 10 9 19 22 36 40 113 127 127 127 127 59 103 87 99 61 42 27 29 23 25 33 18 27 32 20 28 17 24 13 16 21 28 20 15 15 24 13 15 19 9 9 8 16 21 29 31 56 69 36 46 26 25 50 46 40 26 31 49 31 39 32 34 34 31 23 43 73 107 127 70 45 17 25 21 25 24 14 22 18 10 15 23 12 17 11 17 19 14 15 21 16 19 11 22 23 19 21 14 24 19 16 20 16 16 21 26 26 17 11 16 33 25 24 13 16 14 10 19 22 18 21 27 16 22 17 18 20 22 20 17 21 39 21 23 8 18 36 16 24 32 19 31 24 37 25 21 21 31 25 28 21 40 37 27 36 48 53 38 44 32 23 28 32 25 20 35 39 31 48 45 42 32 32 16 21 36 25 53 38 27 17 39 44 0 0 
25-Oct-2018 12:35:22 .06 8 12 0 0 100 0 2233  0 17 13 29 11 8 7 5 2 4 8 6 7 1 13 5 4 7 3 3 1 4 12 2 2 6 4 3 4 13 3 2 3 2 9 2 3 40 127 127 127 127 127 38 36 20 12 16 12 15 11 18 27 19 21 17 15 17 10 14 8 10 8 11 8 8 9 10 5 5 7 6 14 11 15 12 123 127 127 118 65 58 51 36 34 30 52 23 30 32 31 21 17 24 18 14 18 15 13 18 15 18 14 12 16 7 8 10 14 10 10 7 12 14 16 25 43 26 29 36 36 33 26 38 38 30 26 22 28 19 22 39 37 25 29 37 29 28 16 16 28 24 13 14 32 18 17 23 14 25 10 18 24 22 22 14 22 19 9 27 16 19 20 17 28 26 20 21 13 20 26 24 19 26 17 28 47 93 52 59 57 41 36 36 44 32 40 31 27 22 22 22 24 25 27 19 26 33 21 28 14 25 29 20 21 23 23 28 24 33 25 32 31 39 40 26 25 28 26 22 38 48 35 43 37 23 41 23 43 26 43 35 23 52 52 41 27 36 38 22 52 23 43 41 36 39 31 35 23 51 23 53 0 0 
